timestamp,x,y,z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
1733312872573918,0.07322356,0.27335763,-9.337234,-0.47698706,0.9193415,0.7130337,1.5059747,1.4301016,-0.46323237,11.071965719018172,0.17148752307470785,-46.78454185418156,-99.94826060894853,-99.38222927184388,-458.96841709794666
1733312872581918,0.06947103,0.2814226,-9.331718,-0.4643198,0.92831564,0.70967793,1.5834085,1.1217668,-0.41946766,10.294300679880974,-0.6631518961650414,-50.48123550023206,-97.20812989214967,-104.32992740496866,-462.08670575631265
1733312872589918,0.06581863,0.28953397,-9.326257,-0.4512504,0.9347879,0.70667267,1.6336738,0.80903614,-0.37565824,9.558757582141203,-1.5376819345620503,-54.203394605340705,-91.94288721747152,-109.31625479962611,-465.26988813858003
1733312872605918,0.058823474,0.30581793,-9.315381,-0.4245435,0.9402636,0.701886,1.6691815,0.3422312,-0.2991669,8.241074307780062,-3.3526803952306605,-61.7212015948477,-82.35520464757128,-113.43740379178813,-469.8629368441872
1733312872613918,0.05558198,0.3145674,-9.309619,-0.41097334,0.94008255,0.7002646,1.6962699,-0.022634862,-0.20267813,7.642338202416781,-4.285807019638126,-65.51893715037075,-74.84201317041013,-116.64082805093314,-474.71694444038155
1733312872621918,0.052444607,0.32328033,-9.303873,-0.39772147,0.93751246,0.6990891,1.6564838,-0.32126155,-0.1469329,7.089145613607961,-5.252605826097864,-69.36723146751453,-69.14907360110236,-120.84985080746728,-481.03678964297256
1733312872629918,0.04940821,0.3319387,-9.298139,-0.3849712,0.93260854,0.6984334,1.5937834,-0.61298907,-0.08196383,6.591429824616493,-6.2435934078460935,-73.2460619482651,-62.21447362393357,-123.87344771852872,-484.85381009382064
1733312872645918,0.043549176,0.34900326,-9.286721,-0.3626621,0.9152995,0.69887936,1.3943183,-1.0818168,0.02787262,5.772839830993404,-8.213874427750596,-81.0626141498437,-51.16187460144307,-123.14256374403143,-488.5345125986622
1733312872653918,0.04073776,0.3573765,-9.281028,-0.35294247,0.9035725,0.7000243,1.214955,-1.4658718,0.1431182,5.4372133209088584,-9.17573877384245,-85.00275330625892,-41.95331376056814,-120.23304326148177,-492.51739455190483
1733312872661918,0.037993837,0.36562365,-9.275326,-0.3444156,0.88997525,0.70175326,1.0658576,-1.6996561,0.21611898,5.156819046194672,-10.132583030844753,-88.97814066651551,-35.04928433927341,-119.60553212528768,-496.92342003207244
1733312872669918,0.035307422,0.3737311,-9.269609,-0.33721557,0.87465197,0.7040593,0.900004,-1.91541,0.2882555,4.948970568195568,-11.08280443080962,-92.99089639977602,-25.981059749887947,-118.77767499560842,-501.5944666575629
1733312872685918,0.030062672,0.38947746,-9.258118,-0.32715496,0.83940613,0.71044785,0.628788,-2.2028646,0.39928403,4.775614738396852,-12.908279239055782,-101.13387781264794,-10.834739362419741,-114.09217551538516,-508.93633830449505
1733312872693918,0.027480379,0.3970952,-9.252332,-0.32446542,0.81984323,0.71463275,0.33619252,-2.4453623,0.5231127,4.791404788247431,-13.772268509815197,-105.2677275341263,1.973756231322384,-107.99865884492671,-516.731215184795
